gene_id	celltype	stage	pas_id	rank	chrom	start	end	strand	n_cells	n_cells_expr	reads
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	IVprimary	12602	1	1	97202005	97202302	-	94	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	Normal	12730	1	1	97645490	97645872	-	285	1	7.1
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	IVprimary	12799	1	1	97899199	97899765	-	94	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	Normal	12731	1	1	97646370	97647021	-	285	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	IVprimary	12605	1	1	97224607	97225130	-	94	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	IVprimary	12585	1	1	97164963	97165320	-	94	0	0.0
ENSG00000092820	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	Normal	249399	1	6	158786699	158787570	-	285	4	23.4
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	IVprimary	12606	1	1	97225581	97226111	-	94	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	Met	12776	1	1	97823152	97824427	-	81	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	IVprimary	12588	1	1	97170740	97171197	-	94	3	17.6
ENSG00000092820	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	Met	249395	1	6	158783099	158784177	-	81	22	116.3
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	Met	12778	1	1	97826430	97828108	-	81	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	Normal	12735	1	1	97665486	97666723	-	285	12	45.1
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	Met	12779	1	1	97829840	97830188	-	81	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	Normal	12736	1	1	97671696	97672517	-	285	22	51.1
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	Met	12793	1	1	97882244	97882795	-	81	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	Normal	12750	1	1	97714361	97714639	-	285	1	4.4
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	Met	12566	1	1	97086207	97086745	-	81	0	0.0
ENSG00000092820	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	Met	249399	1	6	158786699	158787570	-	81	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	IVprimary	12626	1	1	97285704	97286117	-	94	1	4.3
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	Met	12568	1	1	97089647	97090524	-	81	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	Normal	12753	1	1	97717950	97718705	-	285	3	9.1
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	IVprimary	12627	1	1	97286483	97287361	-	94	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	Met	12602	1	1	97202005	97202302	-	81	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	Normal	12755	1	1	97719620	97720226	-	285	31	81.4
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	Met	12799	1	1	97899199	97899765	-	81	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	Normal	12756	1	1	97730849	97732054	-	285	1	3.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	IVprimary	12643	1	1	97356328	97356878	-	94	1	6.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	Met	12585	1	1	97164963	97165320	-	81	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	Met	12605	1	1	97224607	97225130	-	81	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	Met	12606	1	1	97225581	97226111	-	81	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	Normal	12771	1	1	97808427	97809206	-	285	1	6.3
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	Normal	12758	1	1	97738789	97739235	-	285	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	Met	12588	1	1	97170740	97171197	-	81	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	IVprimary	12649	1	1	97381174	97381542	-	94	1	4.9
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	Normal	12776	1	1	97823152	97824427	-	285	5	20.2
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	Met	12626	1	1	97285704	97286117	-	81	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	Normal	12778	1	1	97826430	97828108	-	285	1	6.8
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	Met	12627	1	1	97286483	97287361	-	81	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	Normal	12779	1	1	97829840	97830188	-	285	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	Normal	12793	1	1	97882244	97882795	-	285	7	31.4
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	IVprimary	12680	1	1	97445823	97446216	-	94	6	24.3
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	Normal	12566	1	1	97086207	97086745	-	285	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	IVprimary	12681	1	1	97448699	97449251	-	94	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	Met	12643	1	1	97356328	97356878	-	81	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	Normal	12568	1	1	97089647	97090524	-	285	2	7.5
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	Normal	12602	1	1	97202005	97202302	-	285	4	21.0
ENSG00000092820	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	IVprimary	249401	1	6	158788671	158790603	-	94	2	9.2
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	Normal	12799	1	1	97899199	97899765	-	285	3	19.4
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	IVprimary	12706	1	1	97547583	97547908	-	94	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	Normal	12585	1	1	97164963	97165320	-	285	2	13.3
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	Normal	12605	1	1	97224607	97225130	-	285	2	8.4
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	Met	12649	1	1	97381174	97381542	-	81	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	Normal	12606	1	1	97225581	97226111	-	285	27	95.8
ENSG00000092820	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	IVprimary	249385	1	6	158770712	158772080	-	94	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	Normal	12588	1	1	97170740	97171197	-	285	9	25.4
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	IVprimary	12724	1	1	97618415	97618937	-	94	0	0.0
ENSG00000092820	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	IVprimary	249421	1	6	158814458	158818266	-	94	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	Met	12680	1	1	97445823	97446216	-	81	0	0.0
ENSG00000092820	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	IVprimary	249409	1	6	158797853	158801612	-	94	6	20.6
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	Met	12681	1	1	97448699	97449251	-	81	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	Normal	12626	1	1	97285704	97286117	-	285	1	5.1
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	Normal	12627	1	1	97286483	97287361	-	285	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	Met	12706	1	1	97547583	97547908	-	81	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	Normal	12643	1	1	97356328	97356878	-	285	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	IVprimary	12746	1	1	97708893	97709759	-	94	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	IVprimary	12761	1	1	97763485	97764057	-	94	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	IVprimary	12748	1	1	97711899	97712915	-	94	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	Met	12724	1	1	97618415	97618937	-	81	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	IVprimary	12763	1	1	97776011	97776514	-	94	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	Normal	12649	1	1	97381174	97381542	-	285	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	IVprimary	12766	1	1	97792345	97792757	-	94	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	IVprimary	12800	1	1	97907849	97908610	-	94	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	IVprimary	12767	1	1	97797542	97797834	-	94	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	IVprimary	12781	1	1	97849598	97849893	-	94	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	IVprimary	12768	1	1	97800255	97801101	-	94	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	Normal	12680	1	1	97445823	97446216	-	285	0	0.0
ENSG00000092820	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	Normal	249401	1	6	158788671	158790603	-	285	5	25.9
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	Normal	12681	1	1	97448699	97449251	-	285	17	57.3
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	IVprimary	12783	1	1	97854352	97854586	-	94	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	Met	12746	1	1	97708893	97709759	-	81	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	IVprimary	12571	1	1	97097421	97097688	-	94	0	0.0
ENSG00000092820	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	Normal	249385	1	6	158770712	158772080	-	285	4	21.4
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	Met	12761	1	1	97763485	97764057	-	81	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	Met	12748	1	1	97711899	97712915	-	81	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	Normal	12706	1	1	97547583	97547908	-	285	1	3.8
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	IVprimary	12788	1	1	97873090	97873232	-	94	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	Met	12763	1	1	97776011	97776514	-	81	0	0.0
ENSG00000092820	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	Normal	249421	1	6	158814458	158818266	-	285	19	76.4
ENSG00000092820	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	Met	249401	1	6	158788671	158790603	-	81	0	0.0
ENSG00000092820	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	Normal	249409	1	6	158797853	158801612	-	285	2	12.4
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	Met	12766	1	1	97792345	97792757	-	81	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	Met	12800	1	1	97907849	97908610	-	81	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	Met	12767	1	1	97797542	97797834	-	81	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	Normal	12724	1	1	97618415	97618937	-	285	1	4.5
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	IVprimary	12591	1	1	97180194	97180488	-	94	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	IVprimary	12578	1	1	97130731	97131216	-	94	0	0.0
ENSG00000092820	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	Met	249385	1	6	158770712	158772080	-	81	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	Met	12781	1	1	97849598	97849893	-	81	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	Met	12768	1	1	97800255	97801101	-	81	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	IVprimary	12579	1	1	97133097	97133761	-	94	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	Met	12783	1	1	97854352	97854586	-	81	0	0.0
ENSG00000092820	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	Met	249421	1	6	158814458	158818266	-	81	0	0.0
ENSG00000092820	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	Met	249409	1	6	158797853	158801612	-	81	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	Met	12571	1	1	97097421	97097688	-	81	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	IVprimary	12596	1	1	97187222	97188304	-	94	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	IVprimary	12617	1	1	97264168	97264734	-	94	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	Met	12788	1	1	97873090	97873232	-	81	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	IVprimary	12632	1	1	97314551	97314906	-	94	1	6.2
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	Normal	12746	1	1	97708893	97709759	-	285	1	3.9
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	Normal	12761	1	1	97763485	97764057	-	285	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	Normal	12748	1	1	97711899	97712915	-	285	1	6.8
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	IVprimary	12635	1	1	97333155	97333948	-	94	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	Met	12578	1	1	97130731	97131216	-	81	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	Met	12591	1	1	97180194	97180488	-	81	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	Normal	12763	1	1	97776011	97776514	-	285	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	Met	12579	1	1	97133097	97133761	-	81	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M1	IVprimary	12638	1	1	97346100	97346845	-	94	6	20.4
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M2	Normal	12766	1	1	97792345	97792757	-	774	10	39.7
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M2	Normal	12800	1	1	97907849	97908610	-	774	148	290.1
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M2	Normal	12767	1	1	97797542	97797834	-	774	4	18.8
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M2	IVprimary	12654	1	1	97390771	97391562	-	295	21	77.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M2	Met	12596	1	1	97187222	97188304	-	366	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M2	Normal	12781	1	1	97849598	97849893	-	774	8	34.1
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M2	Normal	12768	1	1	97800255	97801101	-	774	6	27.1
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M2	IVprimary	12655	1	1	97392446	97392881	-	295	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M2	Met	12617	1	1	97264168	97264734	-	366	2	4.4
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M2	StageI	12591	1	1	97180194	97180488	-	803	2	12.6
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M2	StageI	12578	1	1	97130731	97131216	-	803	11	32.5
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M2	StageI	12579	1	1	97133097	97133761	-	803	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M2	Normal	12783	1	1	97854352	97854586	-	774	10	38.7
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M2	IVprimary	12670	1	1	97429534	97429824	-	295	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M2	Met	12632	1	1	97314551	97314906	-	366	4	20.5
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M2	IVprimary	12672	1	1	97432354	97432942	-	295	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M2	IVprimary	12659	1	1	97400568	97402062	-	295	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M2	Normal	12571	1	1	97097421	97097688	-	774	75	182.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M2	Met	12635	1	1	97333155	97333948	-	366	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M2	StageI	12596	1	1	97187222	97188304	-	803	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M2	StageI	12617	1	1	97264168	97264734	-	803	5	26.4
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M2	Normal	12788	1	1	97873090	97873232	-	774	1	5.6
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M2	Met	12638	1	1	97346100	97346845	-	366	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M2	StageI	12632	1	1	97314551	97314906	-	803	3	16.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M2	IVprimary	12710	1	1	97557226	97557683	-	295	1	4.6
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M2	IVprimary	12690	1	1	97484548	97485981	-	295	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M2	IVprimary	12677	1	1	97440492	97441735	-	295	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M2	IVprimary	12711	1	1	97559609	97560022	-	295	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M2	IVprimary	12692	1	1	97502158	97502737	-	295	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M2	Met	12654	1	1	97390771	97391562	-	366	6	14.8
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M2	StageI	12635	1	1	97333155	97333948	-	803	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M2	Normal	12578	1	1	97130731	97131216	-	774	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M2	Normal	12591	1	1	97180194	97180488	-	774	10	38.3
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M2	Met	12655	1	1	97392446	97392881	-	366	13	64.3
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M2	Normal	12579	1	1	97133097	97133761	-	774	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M2	IVprimary	12694	1	1	97524770	97525078	-	295	217	552.2
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M2	Met	12670	1	1	97429534	97429824	-	366	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M2	StageI	12638	1	1	97346100	97346845	-	803	1	4.8
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M2	IVprimary	12730	1	1	97645490	97645872	-	295	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M2	Met	12672	1	1	97432354	97432942	-	366	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M2	Met	12659	1	1	97400568	97402062	-	366	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M2	Normal	12596	1	1	97187222	97188304	-	774	5	22.3
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M2	IVprimary	12731	1	1	97646370	97647021	-	295	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M2	StageI	12654	1	1	97390771	97391562	-	803	32	102.4
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M2	Normal	12617	1	1	97264168	97264734	-	774	2	10.8
ENSG00000092820	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M2	IVprimary	249395	1	6	158783099	158784177	-	295	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M2	StageI	12655	1	1	97392446	97392881	-	803	100	262.6
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M2	Normal	12632	1	1	97314551	97314906	-	774	23	76.1
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M2	StageI	12670	1	1	97429534	97429824	-	803	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M2	IVprimary	12735	1	1	97665486	97666723	-	295	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M2	Met	12710	1	1	97557226	97557683	-	366	2	10.5
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M2	Met	12690	1	1	97484548	97485981	-	366	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M2	Met	12677	1	1	97440492	97441735	-	366	0	0.0
ENSG00000092820	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M2	IVprimary	249399	1	6	158786699	158787570	-	295	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M2	IVprimary	12736	1	1	97671696	97672517	-	295	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M2	Met	12711	1	1	97559609	97560022	-	366	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M2	StageI	12672	1	1	97432354	97432942	-	803	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M2	StageI	12659	1	1	97400568	97402062	-	803	12	64.4
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M2	Normal	12635	1	1	97333155	97333948	-	774	0	0.0
ENSG00000188641	CELL_TYPES_WANSLEEBEN_HOGAN_2013_MACROPHAGE_M2	IVprimary	12750	1	1	97714361	97714639	-	295	4	7.9
